"","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19"
"1","BRKM5.SA","volat_acao","volat_ibov","mml","mmr","mml_rcc","mmr_rcc","signal","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2","BRKM5.SA","volat_acao","volat_ibov","mml","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"3","BRKM5.SA","volat_acao","volat_ibov","mml","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"4","BRKM5.SA","volat_acao","volat_ibov","mml","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"5","BRKM5.SA","volat_acao","mml","volat_ibov","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"6","BRKM5.SA","volat_acao","volat_ibov","mml","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"7","BRKM5.SA","volat_acao","mml","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"8","BRKM5.SA","volat_acao","mml","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"9","BRKM5.SA","volat_acao","mml","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"10","BRKM5.SA","volat_acao","mml","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"11","BRKM5.SA","volat_acao","volat_ibov","mml","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"12","BRKM5.SA","volat_acao","mml","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","BRKM5.SA","volat_acao","mmr","mml","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"14","BRKM5.SA","volat_acao","mmr","mml","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"15","BRKM5.SA","volat_acao","mmr","mml","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"16","BRKM5.SA","volat_acao","mml","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"17","BRKM5.SA","volat_acao","mml","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"18","BRKM5.SA","volat_acao","mml","volat_ibov","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"19","BRKM5.SA","volat_acao","mml","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"20","BRKM5.SA","volat_acao","mml","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"21","BRKM5.SA","volat_acao","mml","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"22","BRKM5.SA","volat_acao","volat_ibov","mml","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"23","BRKM5.SA","volat_acao","mml","volat_ibov","mmr","signal","mml_rcc","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","BRKM5.SA","volat_acao","mml","volat_ibov","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"25","BRKM5.SA","volat_acao","mml","volat_ibov","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"26","BRKM5.SA","volat_acao","mml","volat_ibov","mmr","mml_rcc","mmr_rcc","signal","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"27","BRKM5.SA","volat_acao","mml","volat_ibov","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"28","BRKM5.SA","volat_acao","mml","volat_ibov","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"29","BRKM5.SA","volat_acao","volat_ibov","mml","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"30","BRKM5.SA","volat_acao","volat_ibov","mml","mmr","mml_rcc","mmr_rcc","signal","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"31","BRKM5.SA","volat_ibov","volat_acao","mml","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"32","BRKM5.SA","volat_acao","volat_ibov","mml","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"33","BRKM5.SA","volat_ibov","volat_acao","mml","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"34","BRKM5.SA","mml","volat_ibov","volat_acao","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"35","BRKM5.SA","mml","volat_acao","mmr","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"36","BRKM5.SA","mml","volat_acao","mmr","volat_ibov","signal","mmr_rcc","mml_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"37","BRKM5.SA","mml","volat_acao","volat_ibov","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"38","BRKM5.SA","mml","volat_acao","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"39","BRKM5.SA","mml","volat_acao","mmr","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"40","BRKM5.SA","mml","volat_acao","mmr","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"41","BRKM5.SA","mml","volat_acao","volat_ibov","mmr","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"42","BRKM5.SA","mml","volat_acao","mmr","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"43","BRKM5.SA","mml","volat_acao","mmr","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","signal","mml_rcc","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","BRKM5.SA","mml","volat_ibov","volat_acao","mmr","signal","mml_rcc","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","mml_rcc","mmr_rcc","signal","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","mmr_rcc","signal","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","mmr_rcc","signal","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","mml_rcc","signal","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"91","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"92","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"93","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"96","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"97","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"98","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"99","BRKM5.SA","mml","mmr","volat_acao","volat_ibov","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"100","BRKM5.SA","mml","mmr","volat_ibov","volat_acao","signal","mml_rcc","mmr_rcc","roc_acao","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"101","BRML3.SA","mml","mmr","signal","mml_rcc","mmr_rcc","volat_acao","volat_ibov","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"102","BRML3.SA","mml","mmr","mmr_rcc","volat_acao","signal","mml_rcc","volat_ibov","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"103","BRML3.SA","mml","mmr","mmr_rcc","volat_acao","signal","mml_rcc","volat_ibov","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","BRML3.SA","mml","mmr","mmr_rcc","volat_acao","mml_rcc","signal","volat_ibov","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","BRML3.SA","mml","mmr","mmr_rcc","mml_rcc","volat_acao","signal","volat_ibov","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","BRML3.SA","mml","mmr","mml_rcc","volat_acao","mmr_rcc","signal","volat_ibov","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","BRML3.SA","mml","mmr","volat_acao","signal","mml_rcc","mmr_rcc","volat_ibov","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"108","BRML3.SA","mml","mmr","mmr_rcc","volat_acao","mml_rcc","volat_ibov","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"109","BRML3.SA","mml","mmr","mml_rcc","mmr_rcc","volat_ibov","volat_acao","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","BRML3.SA","mml","mmr","mml_rcc","mmr_rcc","volat_acao","volat_ibov","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","BRML3.SA","mml","mmr","mml_rcc","volat_acao","signal","volat_ibov","mmr_rcc","roc_acao","cti",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","BRML3.SA","mml","mmr","mml_rcc","signal","mmr_rcc","volat_acao","volat_ibov","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","BRML3.SA","mml","mmr","mml_rcc","mmr_rcc","signal","volat_acao","volat_ibov","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","BRML3.SA","mml","mmr","mml_rcc","signal","mmr_rcc","volat_ibov","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","BRML3.SA","mml","mmr","mml_rcc","signal","volat_ibov","mmr_rcc","volat_acao","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","BRML3.SA","mml","mmr","mml_rcc","signal","volat_ibov","mmr_rcc","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","BRML3.SA","mmr","mml_rcc","mml","signal","volat_ibov","mmr_rcc","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","BRML3.SA","mml","mmr","mml_rcc","volat_ibov","signal","mmr_rcc","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","BRML3.SA","mmr","mml_rcc","mml","signal","volat_ibov","volat_acao","mmr_rcc","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"120","BRML3.SA","mmr","mml","mml_rcc","volat_acao","volat_ibov","mmr_rcc","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","BRML3.SA","mmr","mml","mml_rcc","volat_acao","volat_ibov","mmr_rcc","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","BRML3.SA","mmr","mml","mml_rcc","volat_ibov","volat_acao","mmr_rcc","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","BRML3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","signal","mmr_rcc","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","BRML3.SA","mml","mmr","mml_rcc","volat_ibov","volat_acao","signal","mmr_rcc","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","BRML3.SA","mml","mmr","mml_rcc","volat_ibov","signal","mmr_rcc","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","BRML3.SA","mml","mmr","mml_rcc","volat_ibov","mmr_rcc","signal","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"127","BRML3.SA","mml","mmr","mml_rcc","mmr_rcc","volat_acao","signal","volat_ibov","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","BRML3.SA","mml","mmr","mml_rcc","volat_ibov","mmr_rcc","signal","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","BRML3.SA","mml","mmr","mml_rcc","signal","volat_ibov","mmr_rcc","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","BRML3.SA","mmr","mml","mml_rcc","volat_ibov","mmr_rcc","volat_acao","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","BRML3.SA","mmr","mml","mml_rcc","volat_ibov","mmr_rcc","volat_acao","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","BRML3.SA","mml","mmr","mml_rcc","volat_ibov","mmr_rcc","signal","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","BRML3.SA","mml","mmr","mml_rcc","volat_ibov","mmr_rcc","signal","volat_acao","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","BRML3.SA","mml","mmr","mml_rcc","mmr_rcc","volat_ibov","volat_acao","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","BRML3.SA","mmr","mml","mml_rcc","mmr_rcc","volat_acao","signal","volat_ibov","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","BRML3.SA","mmr","mml","mml_rcc","mmr_rcc","volat_acao","volat_ibov","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","BRML3.SA","mmr","mml","mml_rcc","mmr_rcc","volat_acao","signal","volat_ibov","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"138","BRML3.SA","mmr","mml","mml_rcc","mmr_rcc","volat_acao","signal","volat_ibov","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","BRML3.SA","mmr","mml","mml_rcc","volat_acao","mmr_rcc","signal","volat_ibov","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","BRML3.SA","mmr","mml","mml_rcc","volat_acao","signal","volat_ibov","mmr_rcc","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","BRML3.SA","mmr","mml","mml_rcc","volat_acao","mmr_rcc","volat_ibov","signal","roc_acao","rsi",NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","BRML3.SA","mmr","mml","mml_rcc","mmr_rcc","volat_ibov","volat_acao","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","BRML3.SA","mmr","mml","mml_rcc","mmr_rcc","volat_ibov","volat_acao","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","BRML3.SA","mmr","mml_rcc","mml","mmr_rcc","volat_acao","volat_ibov","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","BRML3.SA","mmr","mml_rcc","mml","volat_acao","volat_ibov","signal","mmr_rcc","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"146","BRML3.SA","mml","mmr","mml_rcc","volat_ibov","volat_acao","mmr_rcc","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"147","BRML3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","mmr_rcc","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"148","BRML3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","mmr_rcc","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","BRML3.SA","mml","mmr","mml_rcc","volat_acao","volat_ibov","mmr_rcc","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"150","BRML3.SA","mml","mmr","volat_ibov","volat_acao","mml_rcc","mmr_rcc","signal","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","BRML3.SA","mmr","mml","volat_ibov","volat_acao","mmr_rcc","signal","mml_rcc","rsi","roc_acao",NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","BRML3.SA","mmr","mml","volat_ibov","mmr_rcc","volat_acao","signal","mml_rcc","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","BRML3.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","mmr_rcc","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"154","BRML3.SA","mmr","mml","volat_acao","mmr_rcc","volat_ibov","mml_rcc","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"155","BRML3.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","mmr_rcc","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","BRML3.SA","mml","mmr","volat_ibov","volat_acao","mmr_rcc","mml_rcc","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","BRML3.SA","mml","mmr","volat_ibov","mml_rcc","mmr_rcc","volat_acao","signal","rsi","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","BRML3.SA","mml","mmr","volat_ibov","volat_acao","mmr_rcc","mml_rcc","signal","rsi","zP",NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","BRML3.SA","mml","mmr","volat_acao","volat_ibov","mml_rcc","mmr_rcc","signal","rsi","roc_ibov",NA,NA,NA,NA,NA,NA,NA,NA,NA
